name,price,product_url,image_url,category,subcategory,product_id,size,brand
Fancy Feast Dry Cat Food Tuna Prawn Mackerel & Crab Flavour | 1.4kg,$13.30,https://www.coles.com.au/product/fancy-feast-dry-cat-food-tuna-prawn-mackerel-and-crab-flavour-1.4kg-3598955,https://cdn.productimages.coles.com.au/productimages/3/3598955.jpg,Pet,,3598955,1.4kg,Fancy Feast
Love'em Grain Free Dog Treats Lamb Jerky With Rosemary Flavour | 200g,$5.60,https://www.coles.com.au/product/love'em-grain-free-dog-treats-lamb-jerky-with-rosemary-flavour-200g-3875137,https://cdn.productimages.coles.com.au/productimages/3/3875137.jpg,Pet,,3875137,200g,Love' Em
Dine Classic Collection Adult Wet Cat Food Saucy Morsels With Tu ... 7 pack,$7.00,https://www.coles.com.au/product/dine-classic-collection-adult-wet-cat-food-saucy-morsels-with-tuna-and-cheese-7x85g-trays-7-pack-2741452,https://cdn.productimages.coles.com.au/productimages/2/2741452.jpg,Pet,,2741452,,Dine
Applaws Tin Mp Fish Deluxe Selection Cat Food 8x70g | 8 pack,$12.75,https://www.coles.com.au/product/applaws-tin-mp-fish-deluxe-selection-cat-food-8x70g-8-pack-1328440,https://cdn.productimages.coles.com.au/productimages/1/1328440.jpg,Pet,,1328440,8x70g,Applaws
Applaws Tin Cat Food Chicken Selection Multipack 8x70g | 8 pack,$12.75,https://www.coles.com.au/product/applaws-tin-cat-food-chicken-selection-multipack-8x70g-8-pack-6820368,https://cdn.productimages.coles.com.au/productimages/6/6820368.jpg,Pet,,6820368,8x70g,Applaws
Whiskas So Fishy Recipes Adult Wet Cat Food Seafood Servi ... 12 pack,$11.60,https://www.coles.com.au/product/whiskas-so-fishy-recipes-adult-wet-cat-food-seafood-servings-in-jelly-pouches-12x85g-12-pack-3767065,https://cdn.productimages.coles.com.au/productimages/3/3767065.jpg,Pet,,3767065,,Whiskas
Supercoat Adult Sensitive With Fish Dry Dog Food | 2.6kg,$12.50,https://www.coles.com.au/product/supercoat-adult-sensitive-with-fish-dry-dog-food-2.6kg-5486781,https://cdn.productimages.coles.com.au/productimages/5/5486781.jpg,Pet,,5486781,2.6kg,Supercoat
Love'em Grain Free Dog Treats Beef Jerky With Tomato | 200g,$5.60,https://www.coles.com.au/product/love'em-grain-free-dog-treats-beef-jerky-with-tomato-200g-3875148,https://cdn.productimages.coles.com.au/productimages/3/3875148.jpg,Pet,,3875148,200g,Love' Em
Dine Classic Collection Adult Wet Cat Food Slices With Succulent ... 7 pack,$7.00,https://www.coles.com.au/product/dine-classic-collection-adult-wet-cat-food-slices-with-succulent-chicken-7x85g-trays-7-pack-2741463,https://cdn.productimages.coles.com.au/productimages/2/2741463.jpg,Pet,,2741463,,Dine
Nature's Gift Adult All Breeds Dry Dog Food With Kangaroo | 2.5kg,$10.50,https://www.coles.com.au/product/nature's-gift-adult-all-breeds-dry-dog-food-with-kangaroo-2.5kg-3251561,https://cdn.productimages.coles.com.au/productimages/3/3251561.jpg,Pet,,3251561,2.5kg,Nature's Gift
