title,price,size,productUrl,imageUrl,category,brand
Connoisseur Salted Caramel Macadamia Mini,$6.00,6,https://www.igashop.com.au/product/103007,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/103007.jpg",Multipacks,Connoisseur
Connoisseur Vanilla Caramel Brownie,$6.00,4,https://www.igashop.com.au/product/164922,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/164922.jpg",Multipacks,Connoisseur
Core Powerfoods Beef Holly Meatballs,$9.50,350g,https://www.igashop.com.au/product/794201,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/794201.jpg",Frozen Meals,Core Powerfoods
Core Powerfoods Deep South Chilli Beef,$9.50,350g,https://www.igashop.com.au/product/794154,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/794154.jpg",Frozen Meals,Core Powerfoods
Core Powerfoods Smokey Mountain Meatballs,$9.50,350g,https://www.igashop.com.au/product/794235,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/794235.jpg",Frozen Meals,Core Powerfoods
Cornetto Frozen Dessert Caramel ,$11.65,6,https://www.igashop.com.au/product/1800000068352,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1800000068352.jpg",Multipacks,Cornetto
Cornetto Frozen Dessert Classico ,$11.65,6,https://www.igashop.com.au/product/1800000068353,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1800000068353.jpg",Multipacks,Cornetto
Cornetto Frozen Dessert Triple Chocolate ,$11.65,6,https://www.igashop.com.au/product/1800000068355,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1800000068355.jpg",Multipacks,Cornetto
Country Delights Snowballs,$4.00,8,https://www.igashop.com.au/product/940491,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/940491.jpg","Pies, Pastries and Puddings",Country Delight
Creative Gourmet Frozen Banana Chunks,$4.00,500g,https://www.igashop.com.au/product/770388,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/770388.jpg",Tropical,Creative Gourmet
Creative Gourmet Frozen Blueberries,$11.10,900g,https://www.igashop.com.au/product/672179,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/672179.jpg",Berries,Creative Gourmet
Creative Gourmet Frozen Mango,$11.00,900g,https://www.igashop.com.au/product/674595,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/674595.jpg",Berries,Creative Gourmet
Creative Gourmet Frozen Mango Chunks,$5.35,500g,https://www.igashop.com.au/product/809475,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/809475.jpg",Tropical,Creative Gourmet
Creative Gourmet Mix Berries,$9.65,900g,https://www.igashop.com.au/product/672187,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/672187.jpg",Berries,Creative Gourmet
Creative Gourmet Mixed Berries,$4.00,300g,https://www.igashop.com.au/product/672161,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/672161.jpg",Berries,Creative Gourmet
Creative Gourmet Passionfruit Cubes,$4.00,400g,https://www.igashop.com.au/product/600240,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/600240.jpg",Tropical,Creative Gourmet
Creative Gourmet Pineapple Pieces,$5.20,500g,https://www.igashop.com.au/product/770362,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/770362.jpg",Tropical,Creative Gourmet
Creative Gourmet Pink Dragonfruit Chunks,$4.00,400g,https://www.igashop.com.au/product/600258,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/600258.jpg",Tropical,Creative Gourmet
Creative Gourmet Snap Frozen Blueberries,$4.00,300g,https://www.igashop.com.au/product/125460,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/125460.jpg",Berries,Creative Gourmet
