title,price,size,productUrl,imageUrl,category,brand
Bundaberg Diet Ginger Beer,$6.30,4,https://www.igashop.com.au/product/388084,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/388084.jpg",Flavoured Soft Drinks,Bundaberg
Bundaberg Diet Ginger Beer,$17.55,10,https://www.igashop.com.au/product/458787,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/458787.jpg",Flavoured Soft Drinks,Bundaberg
Bundaberg Ginger Beer,$17.55,10,https://www.igashop.com.au/product/401159,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/401159.jpg",Flavoured Soft Drinks,Bundaberg
Bundaberg Ginger Beer Mini Can,$6.30,6,https://www.igashop.com.au/product/831757,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/831757.jpg",Flavoured Soft Drinks,Bundaberg
Bundaberg Guava Sparkling Drink,$1.50,375ml,https://www.igashop.com.au/product/20000003490,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000003490.jpg",Flavoured Soft Drinks,Bundaberg
Bundaberg Lemon Lime & Bitters Mini Cans,$6.30,6,https://www.igashop.com.au/product/284015,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/284015.jpg",Flavoured Soft Drinks,Bundaberg
"Bundaberg Lemon, Lime & Bitters",$6.30,4,https://www.igashop.com.au/product/390447,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/390447.jpg",Flavoured Soft Drinks,Bundaberg
"Bundaberg Lemon,lime & Bitters",$17.25,10,https://www.igashop.com.au/product/392546,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/392546.jpg",Flavoured Soft Drinks,Bundaberg
Bundaberg Passionfruit Sparkling Drink Mini Cans,$6.30,6,https://www.igashop.com.au/product/284023,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/284023.jpg",Flavoured Soft Drinks,Bundaberg
Bundaberg Pineapple & Coconut Sparkling Drink,$6.30,4,https://www.igashop.com.au/product/388165,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/388165.jpg",Flavoured Soft Drinks,Bundaberg
Bundaberg Pink Grapefruit,$6.30,200ml,https://www.igashop.com.au/product/476688,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/476688.jpg",Flavoured Soft Drinks,Bundaberg
Bundaberg Sarsaparilla,$6.30,4,https://www.igashop.com.au/product/56302,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/56302.jpg",Flavoured Soft Drinks,Bundaberg
