title,price,size,productUrl,imageUrl,category,brand
GAIA Natural Baby Bamboo Baby Wipes,$11.00,3,https://www.igashop.com.au/product/180000001161,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000001161.jpg",Baby Wipes and Changing,Gaia
"Golden Circle Berry Buzz Apple, Blackcurrant, Blueberry & Raspberry Pouch",$1.50,120g,https://www.igashop.com.au/product/785333,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/785333.jpg",12+ Months,Golden Circle
"Golden Circle Pine Mango Mash Up Apple, Pineapple & Mango Pouch",$1.50,120g,https://www.igashop.com.au/product/785464,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/785464.jpg",12+ Months,Golden Circle
"Golden Circle Strawberry Squeeze Apple, Strawberry & Pear Pouch",$1.50,120g,https://www.igashop.com.au/product/785370,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/785370.jpg",12+ Months,Golden Circle
"Golden Circle Tropical Smash Apple, Pineapple & Bananan Pouch",$1.50,120g,https://www.igashop.com.au/product/785435,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/785435.jpg",12+ Months,Golden Circle
Heinz 6 Months Apple & Oatmeal,$1.60,170g,https://www.igashop.com.au/product/388136,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/388136.jpg",6+ Months,Heinz
Heinz 8 Months+ Mango & Vanilla Custard,$1.70,120g,https://www.igashop.com.au/product/343458,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/343458.jpg",8+ Months,Heinz
Heinz 8 Months+ Strawberry & Vanilla Custard,$1.70,120g,https://www.igashop.com.au/product/70047,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/70047.jpg",8+ Months,Heinz
Heinz Apple Baby Food Jar 4+ months,$1.20,110g,https://www.igashop.com.au/product/26488,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/26488.jpg",4+ Months,Heinz
"Heinz Apple, Strawberry & Passionfruit Baby Food Pouch 8+ months 120g",$1.70,120g,https://www.igashop.com.au/product/343466,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/343466.jpg",8+ Months,Heinz
Heinz Baby Basics Bottle Teat Brush,$8.00,1,https://www.igashop.com.au/product/208048,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/208048.jpg",Baby Health and Safety,Heinz
Heinz Baby Basics Weaning Spoons,$5.30,2,https://www.igashop.com.au/product/761871,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/761871.jpg",Bottles and Baby Feeding,Heinz
Heinz Baby First Feeding Spoons,$5.50,2,https://www.igashop.com.au/product/761889,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/761889.jpg",Bottles and Baby Feeding,Heinz
Heinz Banana Oats Smoothie With Greek Yoghurt,$1.70,120g,https://www.igashop.com.au/product/997516,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/997516.jpg",8+ Months,Heinz
Heinz Beef & Vegetable Casserole 8 Months,$1.60,170g,https://www.igashop.com.au/product/339373,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/339373.jpg",8+ Months,Heinz
Heinz Berry & Oats Smoothie With Greek Yoghurt,$1.70,120g,https://www.igashop.com.au/product/997367,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/997367.jpg",8+ Months,Heinz
Heinz Brekkie To Go Muesli Banana Mango and Yogurt,$1.80,150g,https://www.igashop.com.au/product/70788,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/70788.jpg",12+ Months,Heinz
Heinz Chicken Sweetcorn & Mango,$1.70,120g,https://www.igashop.com.au/product/70364,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/70364.jpg",6+ Months,Heinz
Heinz Cups Trainer With Handles,$10.00,1,https://www.igashop.com.au/product/298019,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/298019.jpg",Bottles and Baby Feeding,Heinz
