title,price,size,productUrl,imageUrl,category,brand
Strawberry Punnet,$4.90,1,https://www.igashop.com.au/product/80050030,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050030.jpg","Berries, Cherries and Grapes",Unknown
Swedes,$2.05 avg/ea,230g,https://www.igashop.com.au/product/80060136,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060136.jpg",Carrots and Other Root Vegetables,Unknown
Sweet Corn Cob Each,$2.90,1,https://www.igashop.com.au/product/80050020,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050020.jpg","Peas, Beans, Corn and Asparagus",Unknown
Sweet Corn Multipack,$5.90,1,https://www.igashop.com.au/product/80050148,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050148.jpg","Peas, Beans, Corn and Asparagus",Unknown
Sweet Corn Prepack 500 grams,$5.90,1,https://www.igashop.com.au/product/1600314,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1600314.jpg","Peas, Beans, Corn and Asparagus",Unknown
Swiss Brown Mushroom Punnet,$5.90,1,https://www.igashop.com.au/product/80050141,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050141.jpg","Tomatoes, Avocados, Capsicum and Mushrooms",Unknown
Tiny Capsicums,$5.90,175g,https://www.igashop.com.au/product/180000006728,,"Tomatoes, Avocados, Capsicum and Mushrooms",Unknown
Tomatoes Blueys Punnet,$2.90,1,https://www.igashop.com.au/product/1300070,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1300070.jpg","Tomatoes, Avocados, Capsicum and Mushrooms",Unknown
Truss Tomatoes,$0.32 avg/ea,110g,https://www.igashop.com.au/product/80060070,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060070.jpg","Tomatoes, Avocados, Capsicum and Mushrooms",Unknown
Turnip,$1.24 avg/ea,180g,https://www.igashop.com.au/product/80060126,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060126.jpg",Carrots and Other Root Vegetables,Unknown
Washed Potato Prepack 2kg,$8.90,1,https://www.igashop.com.au/product/80050106,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050106.jpg","Onions, Potatoes and Pumpkin",Unknown
White Onion,$1.69 avg/ea,190g,https://www.igashop.com.au/product/80060050,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060050.jpg","Onions, Potatoes and Pumpkin",Unknown
White Washed Potatoes,$0.69 avg/ea,140g,https://www.igashop.com.au/product/80060060,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80060060.jpg","Onions, Potatoes and Pumpkin",Unknown
Whole Cauliflower,$5.90,1,https://www.igashop.com.au/product/80050025,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050025.jpg","Broccoli, Cauliflower and Cabbage",Unknown
Whole Chinese Wombok Cabbage,$9.90,1,https://www.igashop.com.au/product/80050007,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050007.jpg","Broccoli, Cauliflower and Cabbage",Unknown
Whole Green Cabbage,$4.90,1,https://www.igashop.com.au/product/80050008,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050008.jpg","Broccoli, Cauliflower and Cabbage",Unknown
Whole Honeydew,$7.90,1,https://www.igashop.com.au/product/80050036,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050036.jpg","Peaches, Nectarines, Melons & Mangoes",Unknown
Whole Pineapple,$6.90,1,https://www.igashop.com.au/product/80050056,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050056.jpg","Pineapples, Kiwi Fruit and Tropical Fruit",Unknown
Whole Red Cabbage,$8.90,1,https://www.igashop.com.au/product/80050122,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/80050122.jpg","Broccoli, Cauliflower and Cabbage",Unknown
