name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Pasta Salad 250g,$2.99,https://www.aldi.com.au/products/the-fresh-salad-co-pasta-salad-250g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/5c6c6c73-a5a5-4b4b-8e7e-e48568828557/the-fresh-salad-co-pasta-salad-250g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.25kg,THE FRESH SALAD CO
Potato Salad 250g,$2.99,https://www.aldi.com.au/products/the-fresh-salad-co-potato-salad-250g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/6b0f8cab-780f-4f81-a9fd-136d8ea855aa/the-fresh-salad-co-potato-salad-250g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.25kg,THE FRESH SALAD CO
Shredded Slaw Fine 400g,$2.99,https://www.aldi.com.au/products/the-fresh-salad-co-shredded-slaw-fine-400g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/77b66b19-3810-44a7-b1f7-035a0ba146d1/the-fresh-salad-co-shredded-slaw-fine-400g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.4kg,THE FRESH SALAD CO
Gold Kiwifruit 5Pack,$5.99,https://www.aldi.com.au/products/no-brand-gold-kiwifruit-5pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/c840bd34-234a-492c-959e-1e299c601faa/no-brand-gold-kiwifruit-5pack,Fruits & Vegetables,Fresh Fruits,,5,Unknown
Duo Capsicums 320g,$5.49,https://www.aldi.com.au/products/no-brand-duo-capsicums-320g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/d9e61626-a51a-47bc-b0a3-cfdf2ced5863/no-brand-duo-capsicums-320g,Fruits & Vegetables,Fresh Vegetables,,0.32kg,Unknown
NZ Green Kiwifruit 8Pack,$6.99,https://www.aldi.com.au/products/no-brand-nz-green-kiwifruit-8pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/1dbeac76-befb-477b-bc27-75ec47b94d2e/no-brand-nz-green-kiwifruit-8pack,Fruits & Vegetables,Fresh Fruits,,8,Unknown
Gmax Avocado 3Pack,$5.49,https://www.aldi.com.au/products/no-brand-gmax-avocado-3pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/5f1380d3-fb31-4779-9188-6e88182ee311/no-brand-gmax-avocado-3pack,Fruits & Vegetables,Fresh Vegetables,,3,Unknown
Pumpkin and Mint Cous Cous Salad 500g,$6.00,https://www.aldi.com.au/products/the-fresh-salad-co-pumpkin-and-mint-cous-cous-salad-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/dec1b0bf-b447-4cc5-b04a-fdc48cf32927/the-fresh-salad-co-pumpkin-and-mint-cous-cous-salad-500g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.5kg,THE FRESH SALAD CO
Raspberries 170g,$5.49,https://www.aldi.com.au/products/no-brand-raspberries-170g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/5ed613a8-99fa-4f2d-91d5-74f4e7c140fb/no-brand-raspberries-170g,Fruits & Vegetables,Fresh Fruits,,0.17kg,Unknown
Fresh & Fast Stir Fry 400g,$2.99,https://www.aldi.com.au/products/the-fresh-salad-co-fresh-fast-stir-fry-400g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/27a1a98d-c3ac-4ed5-a43f-16818ae45829/the-fresh-salad-co-fresh-fast-stir-fry-400g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.4kg,THE FRESH SALAD CO
