name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Coconut Lip Balm SPF 50+ 2 Pack 4.5g,$3.99,https://www.aldi.com.au/products/ombra-coconut-lip-balm-spf-50-2-pack-4-5g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/ecf966fc-7a1d-4eb3-b03a-c561507956c1/ombra-coconut-lip-balm-spf-50-2-pack-4-5g,Health & Beauty,Sun & Skin Care,OMBRA,9g,OMBRA
Anti-Perspirant Deodorant 200ml/122g,$4.99,https://www.aldi.com.au/products/nivea-anti-perspirant-deodorant-200ml-122g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a142cf9a-927c-466a-8766-0dff91d6ea84/nivea-anti-perspirant-deodorant-200ml-122g,Health & Beauty,Personal Care & Hygiene,NIVEA,122g,Nivea
Assorted Women's Anti-Perspirant Deodorant 121g/130g,$4.99,https://www.aldi.com.au/products/nivea-assorted-women-s-anti-perspirant-deodorant-121g-130g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/59e24ab8-c870-4a48-91d0-76390bb241dc/nivea-assorted-women-s-anti-perspirant-deodorant-121g-130g,Health & Beauty,Personal Care & Hygiene,NIVEA,121g,Nivea
Regular or Extra Long Incontinence Liners,$5.49,https://www.aldi.com.au/products/poise-regular-or-extra-long-incontinence-liners,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/f768ebcc-c77d-4e18-8053-0e69d0f7f99a/poise-regular-or-extra-long-incontinence-liners,Health & Beauty,Period & Incontinence Care,POISE,22,Poise
Assorted Liquid Hand Wash 250ml,$2.00,https://www.aldi.com.au/products/tricare-assorted-liquid-hand-wash-250ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/d29e6566-8348-476f-ac26-68b85b32b55a/tricare-assorted-liquid-hand-wash-250ml,Health & Beauty,Shower & Bath Care,TRICARE,250ml,TRICARE
Assorted Liquid Hand Wash 250ml,$2.00,https://www.aldi.com.au/products/tricare-assorted-liquid-hand-wash-250ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/2cdf52a3-0e10-40ae-b691-72c61e9fbfe6/tricare-assorted-liquid-hand-wash-250ml,Health & Beauty,Shower & Bath Care,TRICARE,250ml,TRICARE
Assorted Liquid Hand Wash 250ml,$2.00,https://www.aldi.com.au/products/tricare-assorted-liquid-hand-wash-250ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/6ee78a66-3725-4dd9-8e50-981ef44e5bab/tricare-assorted-liquid-hand-wash-250ml,Health & Beauty,Shower & Bath Care,TRICARE,250ml,TRICARE
Assorted Liquid Hand Wash 250ml,$2.00,https://www.aldi.com.au/products/tricare-assorted-liquid-hand-wash-250ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/c5e4e141-431d-47a0-83a0-144a1230f273/tricare-assorted-liquid-hand-wash-250ml,Health & Beauty,Shower & Bath Care,TRICARE,250ml,TRICARE
Assorted Liquid Hand Wash 250ml,$2.00,https://www.aldi.com.au/products/tricare-assorted-liquid-hand-wash-250ml,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/dedd516d-e092-4436-9b3b-bf85652cc002/tricare-assorted-liquid-hand-wash-250ml,Health & Beauty,Shower & Bath Care,TRICARE,250ml,TRICARE
3 Blade Razor System 8 Pack,$4.79,https://www.aldi.com.au/products/prince-3-blade-razor-system-8-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/6ffad96e-6673-41ea-895d-d1b4ac9c603f/prince-3-blade-razor-system-8-pack,Health & Beauty,Hair Removal,PRINCE,8,PRINCE
