name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Pork Sausages 500g,$4.09,https://www.aldi.com.au/products/ready-set-cook-pork-sausages-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/20a9c481-3e8a-4de1-8eae-7999aced28b4/ready-set-cook-pork-sausages-500g,Meat & Seafood,Pork,"READY, SET…COOK!",0.5kg,"READY, SET…COOK!"
Jumbo Raw Prawn Cutlets 240g,$9.99,https://www.aldi.com.au/products/the-fishmonger-jumbo-raw-prawn-cutlets-240g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a203a29b-886e-4032-ab5f-a7f0b0e668c2/the-fishmonger-jumbo-raw-prawn-cutlets-240g,Meat & Seafood,Seafood,THE FISHMONGER,0.24kg,THE FISHMONGER
Herb & Garlic Beef Sausages 500g,$4.69,https://www.aldi.com.au/products/ready-set-cook-herb-garlic-beef-sausages-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/bc4a7301-7027-4bb5-9baf-4e29f57f84a5/ready-set-cook-herb-garlic-beef-sausages-500g,Meat & Seafood,Sausage,"READY, SET…COOK!",0.5kg,"READY, SET…COOK!"
RSPCA Approved Chicken Schnitzel Bulk Pack 1.2kg,$11.99,https://www.aldi.com.au/products/ready-set-cook-rspca-approved-chicken-schnitzel-bulk-pack-1-2kg,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/6dc3ff27-83b4-468d-9f6b-616ebed5bc65/ready-set-cook-rspca-approved-chicken-schnitzel-bulk-pack-1-2kg,Meat & Seafood,Poultry,"READY, SET…COOK!",1.2kg,"READY, SET…COOK!"
Infused Beef Brisket,$19.19,https://www.aldi.com.au/products/ready-set-cook-infused-beef-brisket,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/339e72d0-43d2-4e27-876f-6d116ed94a02/ready-set-cook-infused-beef-brisket,Meat & Seafood,Beef,"READY, SET…COOK!",1.2kg per package,"READY, SET…COOK!"
Chicken Bao Buns Meal Kit 785g,$15.99,https://www.aldi.com.au/products/ready-set-cook-chicken-bao-buns-meal-kit-785g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/0c54c4be-f008-49fc-97f7-2fa8a6bd2f8a/ready-set-cook-chicken-bao-buns-meal-kit-785g,Meat & Seafood,Poultry,"READY, SET…COOK!",0.785kg,"READY, SET…COOK!"
Beef Wagyu Burger 150g,$3.99,https://www.aldi.com.au/products/specially-selected-beef-wagyu-burger-150g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/4248ac7b-4777-404c-b233-e749f9491934/specially-selected-beef-wagyu-burger-150g,Meat & Seafood,Beef,SPECIALLY SELECTED,0.15kg,SPECIALLY SELECTED
Beef Koftas 450g,$7.99,https://www.aldi.com.au/products/ready-set-cook-beef-koftas-450g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/ead931fa-af5a-4faa-b5ba-53c4b8422473/ready-set-cook-beef-koftas-450g,Meat & Seafood,Beef,"READY, SET…COOK!",0.45kg,"READY, SET…COOK!"
Beef Stir Fry 500g,$9.69,https://www.aldi.com.au/products/jindurra-station-beef-stir-fry-500g,,Meat & Seafood,Beef,JINDURRA STATION,0.5kg,JINDURRA STATION
Beef Porterhouse Steak 2 Pack,$20.89,https://www.aldi.com.au/products/jindurra-station-beef-porterhouse-steak-2-pack,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/34ff6261-067a-49df-aa19-0fb562824cee/jindurra-station-beef-porterhouse-steak-2-pack,Meat & Seafood,Beef,JINDURRA STATION,0.55kg per package,JINDURRA STATION
